STOCK_EVENT_TIME,PART_NO,CATEGORY,PUT_ON_SERIAL,REPLACE_SERIAL,EQP_NO,CHAMBER_NO,LAYER,PUT_ON_STATUS,REPLACE_STATUS,KIND,FAB,QTY
2016/8/25 19:39,85-EKA0270,GE,MII-214-0195,NULL,EHA01,eMaxA,2N,備品,廠外清洗,PM,P1,1
2016/8/25 20:55,85-ECT0010,GE,65554HC-02031,63267HC-02031,ECT18,PM2,LCD 1C,備品,備品,PM,P1,1
2016/8/25 23:16,85-EKA0270,GE,NULL,MII-214-0198,EHA04,eMaxC,PV,備品,廠外清洗,PM,P1,1
2016/8/26 01:14,85-ECT0010,GE,62298HC-02031,65264HC-02031,ECT11,PM2,LCD 1C,備品,備品,PM,P1,1
2016/8/26 02:12,85-ECT0010,GE,64512HC-02031,64520HC-02031,EHT02,PM2,LCD 1C,備品,待報廢,PM,P1,1
2016/8/26 05:24,85-ECT0010,GE,64588HC-02031,64529HC-02031,ECT69,PM1,F68 1C,備品,待報廢,PM,P2,1
2016/8/26 06:07,85-EKA0270,GE,MII-044-0152,NULL,EHA02,eMaxB,DK_PI,備品,廠外清洗,PM,P1,1
2016/8/26 13:52,85-ECT0010,GE,62331HC-02031,65258HC-02031,ECT15,PM1,LCD 1C,備品,待報廢,PM,P1,1
2016/8/26 16:56,85-ECT0010,GE,64587HC-02031,64587HC-02031,ECT70,PM3,1F,clean,廠內清洗,PM,P2,1
2016/8/26 18:54,85-ECT0010,GE,66566HC-02031,66566HC-02031,ECT12,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2016/8/26 18:55,85-ECT0010,GE,62273HC-02031,62273HC-02031,EHT07,PM2,JX 5E,clean,廠內清洗,PM,P1,1
2016/8/26 21:00,85-EKA0190,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,5
2016/8/26 21:01,85-EKA0270,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,1
2016/8/26 22:28,85-ECT0010,GE,65281HC-02031,66571HC-02031,ECT13,PM2,1C,新品,備品,PM,P1,1
2016/8/27 01:03,85-ECT0010,GE,64503HC-02031,64521HC-02031,ECT17,PM2,LCD 1C,備品,待報廢,PM,P1,1
2016/8/27 02:49,85-EKA0190,GE,NULL,NULL,EHA01,eMaxA,2N,clean,廠內清洗,PM,P1,5
2016/8/27 02:49,85-EKA0270,GE,MII-214-0195,MII-214-0195,EHA01,eMaxA,2N,clean,廠內清洗,PM,P1,1
2016/8/27 03:04,85-EKA0270,GE,NULL,NULL,EHA06,eMaxB,PV,備品,廠外清洗,PM,P1,1
2016/8/27 04:29,85-EKA0190,GE,NULL,NULL,EHA05,eMaxA,MX 3E,備品,廠外清洗,PM,P1,5
2016/8/27 04:30,85-EKA0270,GE,NULL,NULL,EHA05,eMaxA,MX 3E,備品,廠外清洗,PM,P1,1
2016/8/27 06:05,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,5
2016/8/27 06:05,85-EKA0270,GE,NULL,NONE,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,1
2016/8/27 09:01,85-ECT0010,GE,65306HC-02031,64567HC-02031,ECT70,PM2,1F,新品,備品,PM,P2,1
2016/8/27 11:07,85-ECT0010,GE,65264HC-02031,62298HC-02031,ECT11,PM2,LCD 1C,備品,待報廢,PM,P1,1
2016/8/27 14:12,85-ECT0010,GE,65254HC-02031,65254HC-02031,ECT16,PM2,R55 1C,clean,廠內清洗,PM,P1,1
2016/8/27 18:46,85-ECT0010,GE,63267HC-02031,64277HC-02031,ECT70,PM1,F68 1C,備品,待報廢,PM,P2,1
2016/8/27 20:46,85-ECT0010,GE,64275HC-02031,64275HC-02031,ECT65,PM1,1B,clean,廠內清洗,PM,P2,1
2016/8/27 21:41,85-ECT0010,GE,63283HC-02031,61306HC-02031,EHT04,PM2,1C,備品,待報廢,PM,P1,1
2016/8/27 22:49,85-EKA0270,GE,NULL,NULL,EHA06,eMaxB,PV,clean,廠內清洗,PM,P1,1
2016/8/27 23:10,85-ECT0010,GE,64515HC-02031,64515HC-02031,EHT04,PM1,1C,clean,廠內清洗,PM,P1,1
2016/8/28 01:11,85-EKA0270,GE,NULL,MII-294-0206,EHA02,eMaxA,DK_PI,備品,廠外清洗,PM,P1,1
2016/8/28 09:39,85-ECT0010,GE,61300HC-02031,64276HC-02031,ECT63,PM2,F68 1C,備品,待報廢,PM,P2,1
2016/8/28 14:44,85-EKA0270,GE,NULL,NONE,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,1
2016/8/28 14:44,85-EKA0190,GE,NULL,NULL,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,5
2016/8/28 19:23,85-ECT0010,GE,65268HC-02031,65268HC-02031,ECT13,PM1,1C,clean,廠內清洗,PM,P1,1
2016/8/29 00:42,85-ECT0010,GE,64568HC-02031,64568HC-02031,ECT66,PM1,LCD 1C,clean,廠內清洗,PM,P2,1
2016/8/29 12:19,85-ECT0010,GE,64567HC-02031,64586HC-02031,ECT19,PM1,C4F8 1T,備品,備品,PM,P1,1
2016/8/29 17:44,85-ECT0010,GE,65287HC-02031,65287HC-02031,EHT05,PM2,1C,clean,廠內清洗,PM,P1,1
2016/8/29 18:01,85-ECT0010,GE,65278HC-02031,65278HC-02031,ECT63,PM1,1C,clean,廠內清洗,PM,P2,1
2016/8/29 20:01,85-EKA0190,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,5
2016/8/29 20:01,85-EKA0270,GE,NULL,MII-294-0215,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,1
2016/8/30 07:39,85-EKA0270,GE,MII-214-0198,MII-294-0185,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2016/8/30 07:39,85-EKA0270,GE,NULL,NULL,EHA05,eMaxB,PV,備品,廠外清洗,PM,P1,1
2016/8/30 08:00,85-EKA0270,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,1
2016/8/30 08:00,85-EKA0190,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,5
2016/8/30 12:58,85-EKA0270,GE,NULL,NULL,EHA06,eMaxA,Cu PV,備品,廠外清洗,PM,P1,1
2016/8/30 18:33,85-ECT0010,GE,65294HC-02031,65273HC-02031,EHT05,PM1,1C,新品,備品,PM,P1,1
2016/8/30 19:35,85-ECT0010,GE,65285HC-02031,64263HC-02031,ECT66,PM2,F38 1T,新品,備品,PM,P2,1
2016/8/30 21:28,85-ECT0010,GE,64263HC-02031,64526HC-02031,ECT69,PM3,F68 1C,備品,待報廢,PM,P2,1
2016/8/31 04:36,85-EKA0270,GE,NULL,NULL,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2016/8/31 06:31,85-ECT0010,GE,66573HC-02031,65268HC-02031,ECT13,PM1,1C,新品,備品,PM,P1,1
2016/8/31 06:34,85-ECT0010,GE,65268HC-02031,64585HC-02031,ECT62,PM1,LCD 1C,備品,備品,PM,P2,1
2016/8/31 07:08,85-EKA0270,GE,NULL,NULL,EHA05,eMaxC,PV,備品,廠外清洗,PM,P1,1
2016/8/31 13:44,85-ECT0010,GE,65307HC-02031,65307HC-02031,EHT06,PM2,JX 5E,clean,廠內清洗,PM,P1,1
2016/8/31 17:42,85-ECT0010,GE,65265HC-02031,65265HC-02031,ECT66,PM3,LCD 1C,clean,廠內清洗,PM,P2,1
2016/8/31 18:17,85-EKA0270,GE,NULL,NULL,EKA53,eMaxB,2N,備品,廠外清洗,PM,P2,1
2016/8/31 18:17,85-EKA0190,GE,NULL,NULL,EKA53,eMaxB,2N,備品,廠外清洗,PM,P2,5
2016/8/31 18:57,85-ECT0010,GE,64504HC-02031,64504HC-02031,EHT03,PM1,1C,clean,廠內清洗,PM,P1,1
2016/8/31 21:26,85-EKA0190,GE,NULL,NULL,EKA04,eMaxB,F68 CP,備品,廠外清洗,PM,P1,5
2016/8/31 21:26,85-EKA0270,GE,NULL,MII-503-0105,EKA04,eMaxB,F68 CP,備品,廠外清洗,PM,P1,1
2016/8/31 22:18,85-ECT0010,GE,65272HC-02031,64253HC-02031,ECT12,PM2,LCD 1C,新品,備品,PM,P1,1
2016/9/1 01:40,85-EKA0270,GE,NONE4,NONE2,EHA02,eMaxC,DK_PI,備品,廠外清洗,PM,P1,1
2016/9/1 09:58,85-ECT0010,GE,65556HC-02031,65556HC-02031,ECT14,PM1,DK40 4N,clean,廠內清洗,PM,P1,1
2016/9/1 15:21,85-EKA0270,GE,MII-294-0185,MII-044-0152,EHA02,eMaxB,DK_PI,備品,廠外清洗,PM,P1,1
2016/9/1 18:47,85-ECT0010,GE,65273HC-02031,64578HC-02031,EHT07,PM1,LCD 1C,備品,備品,PM,P1,1
2016/9/1 19:19,85-EKA0270,GE,NULL,NULL,EHA04,eMaxC,PV,備品,廠外清洗,PM,P1,1
2016/9/1 19:20,85-EKA0270,GE,064-0133,NULL,EHA06,eMaxA,Cu PV,備品,廠外清洗,PM,P1,1
2016/9/2 04:08,85-ECT0010,GE,64578HC-02031,64513HC-02031,EHT01,PM1,LCD 1C,備品,待報廢,PM,P1,1
2016/9/2 08:32,85-ECT0010,GE,64585HC-02031,64510HC-02031,EHT51,PM3,MX 1T,備品,待報廢,PM,P2,1
2016/9/2 17:39,85-ECT0010,GE,66583HC-02031,64514HC-02031,ECT19,PM2,C4F8 1T,新品,備品,PM,P1,1
2016/9/2 19:15,85-ECT0010,GE,64255HC-02031,64255HC-02031,ECT17,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/2 23:20,85-ECT0010,GE,66572HC-02031,66572HC-02031,ECT18,PM1,C4F8 1T,clean,廠內清洗,PM,P1,1
2016/9/3 03:36,85-EKA0190,GE,NULL,NULL,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,5
2016/9/3 03:37,85-EKA0270,GE,294-0215,NULL,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,1
2016/9/3 07:01,85-EKA0270,GE,MII-204-0202,NULL,EHA06,eMaxC,PV,備品,廠外清洗,PM,P1,1
2016/9/3 08:05,85-ECT0010,GE,64253HC-02031,64254HC-02031,EHT03,PM2,1C,備品,待報廢,PM,P1,1
2016/9/3 08:35,85-EKA0270,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,1
2016/9/3 08:35,85-EKA0190,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,5
2016/9/3 12:18,85-ECT0010,GE,64251HC-02031,64251HC-02031,EHT01,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/3 14:29,85-ECT0010,GE,65253HC-02031,65253HC-02031,ECT15,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/3 19:01,85-ECT0010,GE,64514HC-02031,63283HC-02031,EHT04,PM2,1C,備品,待報廢,PM,P1,1
2016/9/4 00:57,85-EKA0190,GE,NULL,NULL,EKA53,eMaxC,1F,備品,廠外清洗,PM,P2,5
2016/9/4 00:57,85-EKA0270,GE,NULL,MII-503-0127,EKA53,eMaxC,1F,備品,廠外清洗,PM,P2,1
2016/9/4 06:26,85-ECT0010,GE,64586HC-02031,64576HC-02031,ECT69,PM2,F68 1C,備品,備品,PM,P2,1
2016/9/4 10:17,85-ECT0010,GE,66565HC-02031,65282HC-02031,EHT06,PM1,LCD 1C,新品,備品,PM,P1,1
2016/9/4 18:55,85-ECT0010,GE,64511HC-02031,64505HC-02031,ECT14,PM2,LCD 1C,備品,待報廢,PM,P1,1
2016/9/4 19:56,85-EKA0190,GE,NULL,NULL,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,5
2016/9/4 19:56,85-EKA0270,GE,NONE5,NONE6,EKA03,eMaxB,SP,備品,廠外清洗,PM,P1,1
2016/9/4 21:19,85-ECT0010,GE,65552HC-02031,64511HC-02031,EHT51,PM2,R55 1C,新品,備品,PM,P2,1
2016/9/5 01:05,85-ECT0010,GE,65282HC-02031,64512HC-02031,EHT02,PM2,LCD 1C,備品,待報廢,PM,P1,1
2016/9/5 02:16,85-EKA0270,GE,NONE4,NONE5,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,1
2016/9/5 02:16,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,5
2016/9/5 20:31,85-EKA0190,GE,NULL,NULL,EKA53,eMaxC,1F,clean,廠內清洗,PM,P2,5
2016/9/5 20:31,85-EKA0270,GE,NULL,NULL,EKA53,eMaxC,1F,clean,廠內清洗,PM,P2,1
2016/9/5 22:05,85-ECT0010,GE,64570HC-02031,64570HC-02031,ECT62,PM2,F38 1T,clean,廠內清洗,PM,P2,1
2016/9/6 00:01,85-EKA0270,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,1
2016/9/6 00:01,85-EKA0190,GE,NULL,NULL,EHA04,eMaxA,F68 Normal PI,備品,廠外清洗,PM,P1,4
2016/9/6 06:27,85-ECT0010,GE,66544HC-02031,66566HC-02031,ECT12,PM1,LCD 1C,新品,備品,PM,P1,1
2016/9/6 15:35,85-ECT0010,GE,65277HC-02031,65277HC-02031,ECT65,PM2,1C,clean,廠內清洗,PM,P2,1
2016/9/6 15:35,85-ECT0010,GE,64588HC-02031,64588HC-02031,ECT69,PM1,F68 1C,clean,廠內清洗,PM,P2,1
2016/9/6 17:44,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,clean,廠內清洗,PM,P1,5
2016/9/6 17:44,85-EKA0270,GE,NONE4,NONE4,EKA01,eMaxC,1F,clean,廠內清洗,PM,P1,1
2016/9/6 18:10,85-EKA0190,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,5
2016/9/6 18:10,85-EKA0270,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,1
2016/9/6 18:27,85-EKA0270,GE,NULL,NULL,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,1
2016/9/6 18:27,85-EKA0190,GE,NULL,NULL,EHA03,eMaxC,2N,備品,廠外清洗,PM,P1,5
2016/9/6 22:35,85-ECT0010,GE,65300HC-02031,64274HC-02031,EHT51,PM1,F38 1T,新品,備品,PM,P2,1
2016/9/7 01:18,85-ECT0010,GE,64274HC-02031,62331HC-02031,ECT15,PM1,LCD 1C,備品,待報廢,PM,P1,1
2016/9/7 01:54,85-ECT0010,GE,64252HC-02031,63267HC-02031,ECT70,PM1,F68 1C,備品,待報廢,PM,P2,1
2016/9/7 05:37,85-ECT0010,GE,64503HC-02031,64503HC-02031,ECT17,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/7 08:33,85-EKA0190,GE,NULL,NULL,EHA04,eMaxB,F68 Normal PI,NULL,廠外清洗,PM,P1,4
2016/9/7 08:33,85-EKA0270,GE,NULL,NONE2,EHA04,eMaxB,F68 Normal PI,NULL,廠外清洗,PM,P1,1
2016/9/7 08:33,85-EKA0270,GE,NONE,NULL,EHA04,eMaxB,F68 Normal PI,備品,NULL,PM,P1,1
2016/9/7 10:49,85-EKA0270,GE,NULL,NULL,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,1
2016/9/7 10:49,85-EKA0190,GE,NULL,NULL,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,5
2016/9/7 13:00,85-ECT0010,GE,65264HC-02031,65264HC-02031,ECT11,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/7 18:22,85-ECT0010,GE,61300HC-02031,61300HC-02031,ECT63,PM2,F68 1C,clean,廠內清洗,PM,P2,1
2016/9/7 21:28,85-EKA0190,GE,NULL,NULL,EHA05,eMaxA,MX 3E,clean,廠內清洗,PM,P1,5
2016/9/7 21:28,85-EKA0270,GE,NULL,NULL,EHA05,eMaxA,MX 3E,clean,廠內清洗,PM,P1,1
2016/9/7 22:13,85-ECT0010,GE,65306HC-02031,65306HC-02031,ECT70,PM2,1F,clean,廠內清洗,PM,P2,1
2016/9/8 00:19,85-ECT0010,GE,65281HC-02031,65281HC-02031,ECT13,PM2,1C,clean,廠內清洗,PM,P1,1
2016/9/8 02:52,85-EKA0270,GE,NULL,NULL,EHA05,eMaxC,PV,備品,廠外清洗,PM,P1,1
2016/9/8 02:55,85-EKA0270,GE,NULL,NULL,EHA05,eMaxB,PV,備品,廠外清洗,PM,P1,1
2016/9/8 17:12,85-ECT0010,GE,66566HC-02031,65253HC-02031,ECT15,PM2,LCD 1C,備品,待報廢,PM,P1,1
2016/9/8 17:40,85-ECT0010,GE,65287HC-02031,65287HC-02031,EHT05,PM2,1C,clean,廠內清洗,PM,P1,1
2016/9/8 18:04,85-ECT0010,GE,66562HC-02031,62307HC-02031,ECT23,PM2,2B HMO,新品,備品,PM,P1,1
2016/9/8 20:46,85-EKA0190,GE,NULL,NULL,EHA01,eMaxA,2N,備品,廠外清洗,PM,P1,5
2016/9/8 20:47,85-EKA0270,GE,NULL,MII-214-0195,EHA01,eMaxA,2N,備品,廠外清洗,PM,P1,1
2016/9/8 21:18,85-EKA0270,GE,NULL,MII-214-0198,EHA03,eMaxA,F68 CT PI,備品,廠外清洗,PM,P1,1
2016/9/9 01:34,85-EKA0270,GE,MII-044-0152,NULL,EHA02,eMaxA,DK_PI,備品,廠外清洗,PM,P1,1
2016/9/9 14:51,85-EKA0270,GE,MII-064-0128,MII-294-0185,EHA02,eMaxB,DK_PI,備品,廠外清洗,PM,P1,1
2016/9/9 18:35,85-ECT0010,GE,64567HC-02031,64567HC-02031,ECT19,PM1,C4F8 1T,clean,廠內清洗,PM,P1,1
2016/9/9 21:48,85-ECT0010,GE,64263HC-02031,64263HC-02031,ECT69,PM3,F68 1C,clean,廠內清洗,PM,P2,1
2016/9/10 01:55,85-EKA0270,GE,NULL,NONE4,EHA02,eMaxC,DK_PI,備品,廠外清洗,PM,P1,1
2016/9/10 07:28,85-ECT0010,GE,65546HC-02031,64584HC-02031,ECT61,PM1,F63 2B SAC,新品,備品,PM,P2,1
2016/9/10 13:47,85-ECT0010,GE,64274HC-02031,64274HC-02031,ECT15,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/10 17:30,85-ECT0010,GE,64584HC-02031,64515HC-02031,EHT04,PM1,1C,備品,待報廢,PM,P1,1
2016/9/10 17:49,85-ECT0010,GE,65554HC-02031,65554HC-02031,ECT18,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/10 22:16,85-ECT0010,GE,64566HC-02031,64566HC-02031,ECT61,PM2,F63 2B SAC,clean,廠內清洗,PM,P2,1
2016/9/10 22:44,85-ECT0010,GE,66563HC-02031,65268HC-02031,ECT62,PM1,LCD 1C,新品,備品,PM,P2,1
2016/9/11 11:58,85-ECT0010,GE,66569HC-02031,66565HC-02031,EHT06,PM1,LCD 1C,新品,備品,PM,P1,1
2016/9/11 12:03,85-EKA0270,GE,NULL,NULL,EHA03,eMaxB,F68 CT PI,備品,廠外清洗,PM,P1,1
2016/9/11 15:59,85-ECT0010,GE,65272HC-02031,65272HC-02031,ECT12,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/11 19:08,85-ECT0010,GE,65294HC-02031,65294HC-02031,EHT05,PM1,1C,clean,廠內清洗,PM,P1,1
2016/9/11 22:52,85-ECT0010,GE,66565HC-02031,65278HC-02031,ECT63,PM1,1C,備品,備品,PM,P2,1
2016/9/12 02:45,85-EKA0270,GE,NULL,NULL,EHA01,eMaxC,F68 Normal PI,備品,廠外清洗,PM,P1,1
2016/9/12 02:45,85-EKA0190,GE,NULL,NULL,EHA01,eMaxC,F68 Normal PI,備品,廠外清洗,PM,P1,4
2016/9/12 04:18,85-ECT0010,GE,64586HC-02031,64586HC-02031,EHT51,PM3,MX 1T,clean,廠內清洗,PM,P2,1
2016/9/12 04:35,85-ECT0010,GE,66586HC-02031,65265HC-02031,ECT66,PM3,LCD 1C,新品,備品,PM,P2,1
2016/9/12 05:57,85-ECT0010,GE,65293HC-02031,65273HC-02031,EHT07,PM1,LCD 1C,新品,備品,PM,P1,1
2016/9/12 13:17,85-ECT0010,GE,65273HC-02031,64504HC-02031,EHT03,PM1,1C,備品,待報廢,PM,P1,1
2016/9/12 14:30,85-EKA0190,GE,NULL,NULL,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,5
2016/9/12 14:30,85-EKA0270,GE,NULL,294-0215,EKA01,eMaxB,1F,備品,廠外清洗,PM,P1,1
2016/9/12 14:34,85-EKA0190,GE,NULL,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,4
2016/9/12 14:34,85-EKA0270,GE,MII-214-0195,NULL,EHA01,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2016/9/12 17:56,85-ECT0010,GE,64258HC-02031,64258HC-02031,EHT09,PM1,DK40 7F,clean,廠內清洗,PM,P1,1
2016/9/12 20:33,85-ECT0010,GE,64578HC-02031,64578HC-02031,EHT01,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/13 00:52,85-EKA0190,GE,NULL,NULL,EKA04,eMaxA,SP,備品,廠外清洗,PM,P1,5
2016/9/13 00:52,85-EKA0270,GE,NULL,NONE,EKA04,eMaxA,SP,備品,廠外清洗,PM,P1,1
2016/9/13 03:12,85-EKA0270,GE,NULL,NULL,EHA06,eMaxB,PV,備品,廠外清洗,PM,P1,1
2016/9/13 08:27,85-EKA0270,GE,NULL,NULL,EKA04,eMaxA,SP,clean,廠內清洗,PM,P1,1
2016/9/13 08:27,85-EKA0190,GE,NULL,NULL,EKA04,eMaxA,SP,clean,廠內清洗,PM,P1,5
2016/9/13 10:53,85-EKA0190,GE,NULL,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,5
2016/9/13 10:54,85-EKA0270,GE,MII-503-0127,NULL,EKA03,eMaxA,1F,備品,廠外清洗,PM,P1,1
2016/9/13 18:13,85-ECT0010,GE,66573HC-02031,66573HC-02031,ECT13,PM1,1C,clean,廠內清洗,PM,P1,1
2016/9/13 18:40,85-EKA0270,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,1
2016/9/13 18:40,85-EKA0190,GE,NULL,NULL,EKA03,eMaxC,SP,備品,廠外清洗,PM,P1,5
2016/9/13 19:56,85-ECT0010,GE,65557HC-02031,65272HC-02031,ECT12,PM2,LCD 1C,新品,備品,PM,P1,1
2016/9/14 01:10,85-ECT0010,GE,65307HC-02031,65307HC-02031,EHT06,PM2,JX 5E,clean,廠內清洗,PM,P1,1
2016/9/14 03:55,85-ECT0010,GE,66566HC-02031,66566HC-02031,ECT15,PM2,MX 1T,clean,廠內清洗,PM,P1,1
2016/9/14 03:56,85-ECT0010,GE,65278HC-02031,64255HC-02031,ECT17,PM1,LCD 1C,備品,待報廢,PM,P1,1
2016/9/14 06:40,85-ECT0010,GE,65555HC-02031,64568HC-02031,ECT66,PM1,LCD 1C,新品,備品,PM,P2,1
2016/9/14 07:29,85-ECT0010,GE,65268HC-02031,64588HC-02031,ECT69,PM1,F68 1C,備品,待報廢,PM,P2,1
2016/9/14 07:30,85-ECT0010,GE,65265HC-02031,64586HC-02031,ECT69,PM2,F68 1C,備品,待報廢,PM,P2,1
2016/9/14 07:34,85-ECT0010,GE,64263HC-02031,64263HC-02031,ECT69,PM3,F68 1C,clean,廠內清洗,PM,P2,1
2016/9/14 13:59,85-ECT0010,GE,64568HC-02031,64251HC-02031,EHT01,PM2,LCD 1C,備品,待報廢,PM,P1,1
2016/9/14 15:57,85-ECT0010,GE,66566HC-02031,66566HC-02031,ECT15,PM2,MX 1T,clean,廠內清洗,PM,P1,1
2016/9/14 17:13,85-EKA0270,GE,MII-044-0120,NULL,EHA04,eMaxC,PV,備品,廠外清洗,PM,P1,1
2016/9/14 17:17,85-EKA0190,GE,NULL,NULL,EHA04,eMaxB,F68 Normal PI,備品,NULL,PM,P1,4
2016/9/14 17:17,85-EKA0270,GE,NULL,NON,EHA04,eMaxB,F68 Normal PI,備品,廠外清洗,PM,P1,1
2016/9/14 17:17,85-EKA0270,GE,MII,NONE,EHA04,eMaxB,F68 Normal PI,備品,NULL,PM,P1,1
2016/9/14 17:30,85-EKA0190,GE,NULL,NULL,EKA53,eMaxC,1F,備品,廠外清洗,PM,P2,5
2016/9/14 17:30,85-EKA0270,GE,NULL,NULL,EKA53,eMaxC,1F,備品,廠外清洗,PM,P2,1
2016/9/14 18:17,85-EKA0270,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,1
2016/9/14 18:17,85-EKA0190,GE,NULL,NULL,EKA01,eMaxA,1F,備品,廠外清洗,PM,P1,5
2016/9/15 00:31,85-ECT0010,GE,65282HC-02031,65282HC-02031,EHT02,PM2,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/15 04:38,85-ECT0010,GE,62307HC-02031,64511HC-02031,ECT14,PM2,LCD 1C,備品,待報廢,PM,P1,1
2016/9/15 12:38,85-ECT0010,GE,62339HC-02031,64252HC-02031,ECT70,PM1,F68 1C,備品,備品,PM,P2,1
2016/9/15 17:40,85-ECT0010,GE,66572HC-02031,64253HC-02031,EHT03,PM2,1C,備品,待報廢,PM,P1,1
2016/9/15 18:12,85-ECT0010,GE,65299HC-02031,66572HC-02031,ECT18,PM1,C4F8 1T,新品,備品,PM,P1,1
2016/9/15 20:38,85-ECT0010,GE,65272HC-02031,64503HC-02031,ECT17,PM2,LCD 1C,備品,待報廢,PM,P1,1
2016/9/15 21:18,85-ECT0010,GE,65285HC-02031,65285HC-02031,ECT66,PM2,F38 1T,clean,廠內清洗,PM,P2,1
2016/9/16 05:34,85-EKA0190,GE,NULL,NULL,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,5
2016/9/16 05:35,85-EKA0270,GE,NULL,NULL,EKA53,eMaxA,1F,備品,廠外清洗,PM,P2,1
2016/9/16 07:05,85-ECT0010,GE,64576HC-02031,61300HC-02031,ECT63,PM2,F68 1C,備品,待報廢,PM,P2,1
2016/9/16 08:20,85-ECT0010,GE,66583HC-02031,66583HC-02031,ECT19,PM2,C4F8 1T,clean,廠內清洗,PM,P1,1
2016/9/16 17:20,85-ECT0010,GE,66544HC-02031,66544HC-02031,ECT12,PM1,LCD 1C,clean,廠內清洗,PM,P1,1
2016/9/16 17:48,85-EKA0190,GE,NULL,NULL,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,5
2016/9/16 17:48,85-EKA0270,GE,MII-294-0215,NONE4,EKA01,eMaxC,1F,備品,廠外清洗,PM,P1,1
2016/9/16 18:28,85-EKA0270,GE,MII-294-0185,MII-044-0152,EHA02,eMaxA,DK_PI,備品,廠外清洗,PM,P1,1
2016/9/16 18:45,85-EKA0270,GE,MII-294-0206,MII-204-0202,EHA06,eMaxC,PV,備品,廠外清洗,PM,P1,1
2016/9/16 20:50,85-EKA0270,GE,NONE,MII-064-0128,EHA02,eMaxB,DK_PI,備品,廠外清洗,PM,P1,1
2016/9/16 22:34,85-EKA0270,GE,MII-214-0198,NULL,EHA05,eMaxC,PV,備品,廠外清洗,PM,P1,1
2016/9/16 22:34,85-EKA0270,GE,NULL,NULL,EHA05,eMaxB,PV,備品,廠外清洗,PM,P1,1
2016/9/17 11:16,85-ECT0010,GE,66572HC-02031,66572HC-02031,EHT03,PM2,1C,clean,廠內清洗,PM,P1,1
2016/9/17 17:38,85-ECT0010,GE,64252HC-02031,64514HC-02031,EHT04,PM2,1C,備品,待報廢,PM,P1,1
2016/9/17 18:27,85-EKA0270,GE,NULL,NULL,EHA02,eMaxC,DK_PI,備品,廠外清洗,PM,P1,1
